ID,Employee_index,Customer's_gender,Age,New_customer_Index,Customer_seniority,Class,Customer_type,Customer_relation_type,Residence_index,Foreigner_index,Deceased_index,Addres_type,Activity_index,Gross_income,segmentation,Distance,Price,quantity_to_binary,udc_id
4024225,N,V,47,0,88,1,1,A,S,S,N,1,1,293213.31,02 - PARTICULARES,63,11,1,2619211963
10023892,N,V,47,0,26,1,1,A,S,N,N,1,1,81903.78,02 - PARTICULARES,82,187,1,2685738667
6369680,N,H,23,0,36,1,1,A,S,N,N,1,1,260848.2,03 - UNIVERSITARIO,82,28,1,878188863
13507761,N,V,23,0,47,1,1,I,S,N,N,1,0,98142.48,03 - UNIVERSITARIO,100,175,1,885217437
4600666,N,V,19,1,1,1,,,S,N,N,1,0,71659.2,,11,124,1,3284353529
3025653,N,V,55,0,104,1,1,A,S,N,N,1,1,121058.97,02 - PARTICULARES,16,48,1,176874346
718267,N,H,43,0,88,1,1,A,S,N,N,1,1,110751.36,02 - PARTICULARES,88,43,1,576491726
10720112,N,V,44,0,71,1,1,A,S,N,N,1,1,158591.01,01 - TOP,30,131,1,3446959981
1131028,N,V,30,0,45,1,1,I,S,N,N,1,0,225139.14,03 - UNIVERSITARIO,37,8,1,1769391421
5462667,N,H,67,0,132,1,1,A,S,N,N,1,1,177163.8,02 - PARTICULARES,1,40,1,3771654603
7166204,N,V,46,0,102,1,1,I,S,N,N,1,0,118682.91,02 - PARTICULARES,4,137,1,2645276756
2164424,N,H,40,0,169,1,1,I,S,N,N,1,0,55985.19,02 - PARTICULARES,16,10,1,1614523946
13010681,N,V,74,0,237,1,1,I,S,N,N,1,0,385547.16,02 - PARTICULARES,10,102,1,1371833258
13421988,N,H,23,0,44,1,1,A,S,N,N,1,1,127305.51,03 - UNIVERSITARIO,92,183,1,645855506
10711000,N,H,56,0,89,1,1,I,S,N,N,1,0,135150.18,02 - PARTICULARES,89,33,1,3758294252
4526533,N,H,38,0,19,1,1,I,S,N,N,1,0,92203.23,02 - PARTICULARES,39,185,1,677423967
12852890,N,V,42,0,69,1,1,A,S,N,N,1,1,100502.25,02 - PARTICULARES,34,36,1,3799413150
630451,N,V,20,0,120,1,1,A,S,N,N,1,1,251730.54,02 - PARTICULARES,50,97,1,3560859567
8595986,N,H,42,0,220,1,1,A,S,N,N,1,1,438762.45,02 - PARTICULARES,12,124,1,3802103157
6391686,N,V,21,0,28,1,1,I,S,N,N,1,0,297157.14,03 - UNIVERSITARIO,88,15,1,2004173068
7776616,N,V,44,0,13,1,1,A,S,S,N,1,1,57017.79,02 - PARTICULARES,13,121,1,404906361
9186255,N,H,52,0,170,1,1,A,S,N,N,1,1,327573.21,02 - PARTICULARES,84,177,1,2007166840
1933295,N,H,31,0,146,1,1,A,S,N,N,1,1,111819.81,03 - UNIVERSITARIO,28,3,1,1229341570
5639826,N,H,32,0,82,1,1,A,S,N,N,1,1,100028.37,01 - TOP,85,46,1,3254431978
8180539,N,V,31,0,39,1,1,I,S,N,N,1,0,101578.02,03 - UNIVERSITARIO,92,160,1,3031029028
1134023,N,V,24,0,44,1,1,I,S,N,N,1,0,67879.89,03 - UNIVERSITARIO,16,185,1,4286444480
13098863,N,H,61,0,148,1,1,A,S,N,N,1,1,69746.34,02 - PARTICULARES,86,174,1,3410576960
9255466,N,V,21,0,17,1,1,I,S,N,N,1,0,110708.52,03 - UNIVERSITARIO,41,159,1,3357504746
11556182,N,H,39,0,117,1,1,A,S,N,N,1,1,141379.41,02 - PARTICULARES,87,100,1,3974903533
7454857,N,H,19,1,3,1,1,I,S,N,N,1,0,180319.11,03 - UNIVERSITARIO,50,197,1,4014310648
323670,N,V,37,0,165,1,1,I,S,N,N,1,0,70483.14,02 - PARTICULARES,14,176,1,4286491302
3135453,N,V,56,0,120,1,1,I,S,N,N,1,0,73422.9,02 - PARTICULARES,10,130,1,140797930
95911,N,H,24,0,47,1,1,I,S,N,N,1,0,54540.39,03 - UNIVERSITARIO,74,198,1,2165069031
2891356,N,V,50,0,162,1,1,I,S,N,N,1,0,86104.08,02 - PARTICULARES,92,94,1,4083979667
6935888,N,V,45,0,185,1,1,A,S,N,N,1,1,96453.57,02 - PARTICULARES,71,118,1,3148829716
7586671,N,H,80,0,169,1,1,A,S,N,N,1,1,201298.77,02 - PARTICULARES,46,37,1,1164769014
5911323,N,V,33,0,21,1,1,A,S,N,N,1,1,331546.62,02 - PARTICULARES,78,135,1,835839942
12744098,N,V,39,0,119,1,1,A,S,N,N,1,1,82235.31,02 - PARTICULARES,90,5,1,4116555870
62413,N,H,22,0,34,1,1,I,S,N,N,1,0,94497.57,03 - UNIVERSITARIO,73,172,1,2441979349
5980934,N,V,47,0,13,1,1,I,S,N,N,1,0,144005.64,02 - PARTICULARES,99,186,1,2715815322
5852207,N,V,39,0,18,1,1,I,S,N,N,1,0,49383.72,02 - PARTICULARES,56,145,1,3426040629
5456902,N,H,12,0,124,1,1,A,S,N,N,1,1,127869.09,02 - PARTICULARES,83,176,1,3449629933
7466065,N,H,71,1,4,1,1,A,S,S,N,1,1,31449.66,02 - PARTICULARES,27,98,1,2923222089
3518376,N,H,40,0,148,1,1,A,S,N,N,1,1,241961.4,02 - PARTICULARES,38,99,1,3947028822
1985344,N,V,41,0,67,1,1,I,S,N,N,1,0,161110.92,02 - PARTICULARES,25,147,1,3096205605
2933880,N,H,57,0,247,1,1,A,S,N,N,1,1,281757.72,01 - TOP,44,111,1,2811255098
9630950,N,V,43,0,142,1,1,I,S,N,N,1,0,86972.25,02 - PARTICULARES,100,104,1,2120778589
10522622,N,V,47,0,178,1,1,A,S,N,N,1,1,115483.11,01 - TOP,41,133,1,1107883396
1507766,N,V,42,0,161,1,1,A,S,N,N,1,1,53975.85,01 - TOP,10,61,1,2600656234
11827133,N,V,15,0,103,1,1,A,S,N,N,1,1,198755.82,02 - PARTICULARES,35,130,1,1887861822
8293792,N,H,27,0,52,1,1,I,S,N,N,1,1,99177.99,03 - UNIVERSITARIO,36,134,1,2622243406
1706588,N,H,26,0,11,1,1,I,S,N,N,1,0,86844.63,03 - UNIVERSITARIO,17,30,1,2030490335
11472413,N,V,43,0,142,1,1,A,S,N,N,1,1,123479.19,02 - PARTICULARES,94,8,1,3863921135
2548907,N,H,23,0,36,1,1,I,S,N,N,1,0,129698.49,03 - UNIVERSITARIO,67,40,1,963317445
10019648,N,V,49,0,13,1,1,I,S,N,N,1,0,32037,02 - PARTICULARES,75,96,1,237822279
5238667,N,H,22,0,24,1,1,I,S,N,N,1,0,141894.33,03 - UNIVERSITARIO,67,147,1,2588464616
3588823,N,H,44,0,13,1,1,I,S,N,N,1,1,105158.79,02 - PARTICULARES,92,98,1,2405342678
449636,N,H,46,0,196,1,1,A,S,N,N,1,1,159093.6,02 - PARTICULARES,47,171,1,3778555207
13289315,N,V,21,0,21,1,1,A,S,N,N,1,1,84057.66,03 - UNIVERSITARIO,27,2,1,3772188288
5831496,N,V,46,0,170,1,1,I,S,N,N,1,1,86073.96,02 - PARTICULARES,94,33,1,2041351065
10297626,N,H,48,0,115,1,1,A,S,N,N,1,1,67501.74,02 - PARTICULARES,99,51,1,2835699846
9002930,N,V,19,1,6,1,1,I,S,N,N,1,0,73215,03 - UNIVERSITARIO,22,119,1,1660203835
7781915,N,H,22,0,13,1,1,I,S,N,N,1,0,447000.21,03 - UNIVERSITARIO,71,37,1,2481388108
8720670,N,V,48,0,112,1,1,A,S,N,N,1,1,41160.18,02 - PARTICULARES,68,33,1,824265389
7276453,N,V,66,0,165,1,1,I,S,N,N,1,0,138139.23,02 - PARTICULARES,37,6,1,807111768
5839689,N,H,20,0,15,1,1,I,S,N,N,1,0,110863.53,03 - UNIVERSITARIO,13,79,1,2946477261
200885,N,H,19,0,10,1,1,I,S,N,N,1,0,83095.92,03 - UNIVERSITARIO,2,107,1,2141388523
9686956,N,H,49,0,117,1,1,I,S,N,N,1,1,61802.52,02 - PARTICULARES,4,121,1,814281465
12876919,N,V,23,0,58,1,1,I,S,N,N,1,0,32665.05,03 - UNIVERSITARIO,85,59,1,2981982512
10163984,N,H,16,0,15,1,1,A,S,N,N,1,1,294740.67,02 - PARTICULARES,98,142,1,4107453442
13484131,N,H,24,0,54,1,1,I,S,N,N,1,0,88050.78,03 - UNIVERSITARIO,34,140,1,2403349388
3839304,N,V,54,0,129,1,1,I,S,N,N,1,0,44371.23,02 - PARTICULARES,89,169,1,1155958069
6469882,N,H,46,0,49,1,1,I,S,N,N,1,0,48752.46,02 - PARTICULARES,76,116,1,1280316327
115488,N,V,22,0,49,1,1,I,S,N,N,1,0,89780.94,03 - UNIVERSITARIO,57,38,1,331625432
588777,N,V,54,0,118,1,1,A,S,N,N,1,1,87293.4,02 - PARTICULARES,37,6,1,4027797534
11713847,N,H,23,0,54,1,1,I,S,N,N,1,0,71545.32,03 - UNIVERSITARIO,35,75,1,3259374555
5737098,N,V,60,0,215,1,1,I,S,N,N,1,0,156730.68,02 - PARTICULARES,92,19,1,32741281
8213572,N,H,32,0,64,1,1,A,S,S,N,1,1,66883.77,02 - PARTICULARES,16,43,1,1123190065
6856591,N,V,85,0,161,1,1,A,S,N,N,1,1,358030.77,02 - PARTICULARES,70,46,1,1902996539
1384287,N,V,46,0,108,1,1,I,S,N,N,1,0,69133.98,02 - PARTICULARES,85,145,1,2320673703
7443389,N,V,19,1,4,1,1,A,S,N,N,1,1,136269.06,03 - UNIVERSITARIO,20,63,1,277816829
5751321,N,V,55,0,166,1,1,I,S,N,N,1,0,68184.57,02 - PARTICULARES,73,183,1,1605980948
906426,N,V,46,0,172,1,1,A,S,N,N,1,1,259416.03,02 - PARTICULARES,59,153,1,315643711
11233935,N,H,19,0,161,1,1,I,S,N,N,1,0,162736.5,02 - PARTICULARES,79,65,1,315811939
13016696,N,V,80,0,224,1,1,A,S,N,N,1,0,48443.79,02 - PARTICULARES,15,135,1,1506255869
12806070,N,V,39,0,125,1,1,A,S,N,N,1,0,371405.88,02 - PARTICULARES,95,42,1,1419207115
9842482,N,V,42,0,48,1,1,I,S,N,N,1,0,156278.19,02 - PARTICULARES,24,151,1,1307061527
8750560,N,V,71,0,87,1,1,I,S,N,N,1,0,256875.78,02 - PARTICULARES,94,83,1,699422416
5156849,N,V,26,0,35,1,1,I,S,N,N,1,0,69218.76,03 - UNIVERSITARIO,9,152,1,2961471656
10739864,N,V,44,0,102,1,1,I,S,N,N,1,0,66421.35,02 - PARTICULARES,76,36,1,3347801449
12072430,N,V,47,0,228,1,1,A,S,N,N,1,1,93947.1,02 - PARTICULARES,20,146,1,1531665980
13581430,N,H,22,0,31,1,1,I,S,N,N,1,0,89579.94,03 - UNIVERSITARIO,33,116,1,3727540686
9373957,N,V,21,0,29,1,1,A,S,S,N,1,1,57887.97,03 - UNIVERSITARIO,29,149,1,3543694819
4882727,N,V,41,0,96,1,1,I,S,N,N,1,0,40177.77,02 - PARTICULARES,38,47,1,3601067838
11084245,N,H,21,0,17,1,1,I,S,N,N,1,0,91669.38,03 - UNIVERSITARIO,13,170,1,1948961579
4476723,N,V,22,0,13,1,1,I,S,N,N,1,0,59662.62,03 - UNIVERSITARIO,26,140,1,2031023106
8675924,N,H,40,0,152,1,1,A,S,N,N,1,1,77467.8,02 - PARTICULARES,9,100,1,4052866498
1464804,N,V,45,0,156,1,1,A,S,N,N,1,1,98489.25,02 - PARTICULARES,4,199,1,3691383698
6501544,N,V,29,0,37,1,1,I,S,S,N,1,0,60609.21,03 - UNIVERSITARIO,60,177,1,10245165
8426390,N,H,26,0,38,1,1,A,S,N,N,1,1,25532.1,03 - UNIVERSITARIO,4,153,1,836388984
12192853,N,H,51,0,151,1,1,A,S,S,N,1,1,111933.69,02 - PARTICULARES,70,12,1,776715351
7843538,N,H,19,0,15,1,1,A,S,N,N,1,1,159509.34,03 - UNIVERSITARIO,52,169,1,2325060626
6689521,N,H,26,0,23,1,1,I,S,N,N,1,0,149035.89,03 - UNIVERSITARIO,43,130,1,3725399910
945201,N,V,24,0,22,1,1,A,S,N,N,1,1,225638.91,03 - UNIVERSITARIO,18,124,1,2813233662
64427,N,H,22,0,34,1,1,I,S,N,N,1,0,121628.79,03 - UNIVERSITARIO,95,125,1,4070186814
11107179,N,V,58,0,191,1,1,I,S,N,N,1,0,328474.95,02 - PARTICULARES,75,159,1,2134435124
11180242,N,V,50,0,220,1,1,A,S,N,N,1,1,149769.54,03 - UNIVERSITARIO,95,12,1,3419572581
5990300,N,H,20,0,13,1,1,I,S,N,N,1,0,58586.28,02 - PARTICULARES,36,198,1,276232313
10235437,N,H,72,0,134,1,1,I,S,N,N,1,1,131475.84,02 - PARTICULARES,63,32,1,224701741
4218891,N,V,66,0,164,1,1,I,S,N,N,1,0,386369.91,02 - PARTICULARES,69,139,1,378681454
9309244,N,H,42,0,18,1,1,A,S,N,N,1,1,79190.31,02 - PARTICULARES,50,78,1,4158787644
13470295,N,V,22,0,44,1,1,I,S,N,N,1,0,163740.24,03 - UNIVERSITARIO,62,35,1,1065332814
13519414,N,V,37,0,50,1,1,I,S,N,N,1,0,370578.39,02 - PARTICULARES,90,146,1,3196741855
4121616,N,V,43,0,154,1,1,A,S,N,N,1,1,139269.72,02 - PARTICULARES,27,8,1,501895755
8719335,N,V,69,0,113,1,1,I,S,N,N,1,0,41844.09,02 - PARTICULARES,83,195,1,155430867
11716558,N,V,38,0,53,1,1,I,S,N,N,1,1,57488.61,02 - PARTICULARES,84,165,1,2690942704
6185139,N,V,22,0,37,1,1,A,S,N,N,1,1,84454.74,03 - UNIVERSITARIO,70,30,1,754190710
12942449,N,H,75,0,83,1,1,A,S,N,N,1,1,299106.57,02 - PARTICULARES,58,6,1,2150371680
1274147,N,V,43,0,110,1,1,I,S,N,N,1,0,130936.08,02 - PARTICULARES,38,188,1,1491848334
7690128,N,V,28,0,25,1,1,I,S,N,N,1,0,135783.54,03 - UNIVERSITARIO,16,185,1,2878706204
2007312,N,H,67,0,102,1,1,I,S,S,S,1,0,131424.3,02 - PARTICULARES,64,46,1,3105897970
3913427,N,H,35,0,60,1,1,A,S,N,N,1,1,104012.7,02 - PARTICULARES,30,39,1,2930344523
11176411,N,V,59,0,238,1,1,A,S,N,N,1,1,557170.98,02 - PARTICULARES,59,37,1,3451307129
13151475,N,H,74,0,174,1,1,I,S,N,N,1,0,177449.34,02 - PARTICULARES,9,163,1,1303392421
5163298,N,H,23,0,36,1,1,I,S,N,N,1,0,126322.71,03 - UNIVERSITARIO,37,158,1,3375369390
4403258,N,V,41,0,40,1,1,I,S,N,N,1,0,84397.11,02 - PARTICULARES,75,115,1,3581923629
2275265,N,H,21,0,23,1,1,I,S,N,N,1,0,81073.71,03 - UNIVERSITARIO,10,101,1,3348844038
4768704,N,V,44,0,128,1,1,A,S,N,N,1,1,224012.22,02 - PARTICULARES,89,159,1,1441776710
3962101,N,H,46,0,93,1,1,I,S,N,N,1,0,156031.35,02 - PARTICULARES,10,167,1,1080940775
12426993,N,V,23,0,46,1,1,A,S,N,N,1,1,59982.12,03 - UNIVERSITARIO,73,156,1,3915427268
6822595,N,V,62,0,147,1,1,A,S,S,N,1,1,85329.33,02 - PARTICULARES,95,142,1,200745385
4444191,N,V,20,0,9,1,1,I,S,N,N,1,0,251393.61,03 - UNIVERSITARIO,32,141,1,834254531
7476297,N,V,81,0,215,1,1,A,S,N,N,1,0,170298.72,02 - PARTICULARES,28,89,1,4035551650
10521626,N,V,47,0,177,1,1,A,S,N,N,1,1,53933.58,01 - TOP,68,183,1,3015262394
5756691,N,H,43,0,165,1,1,A,S,N,N,1,1,136733.7,02 - PARTICULARES,33,23,1,1059204230
4762471,N,H,26,0,47,1,1,I,S,N,N,1,0,100291.41,03 - UNIVERSITARIO,73,57,1,2606062127
1616107,N,V,20,0,24,1,1,I,S,N,N,1,0,87081.51,03 - UNIVERSITARIO,37,8,1,3012694260
11115368,N,V,63,0,197,1,1,A,S,S,N,1,1,118990.32,02 - PARTICULARES,39,41,1,2803643633
10376523,N,V,45,0,206,1,1,I,S,N,N,1,0,62811.03,02 - PARTICULARES,22,36,1,215455309
6246898,N,H,19,0,11,1,1,I,S,N,N,1,0,58841.82,03 - UNIVERSITARIO,16,127,1,3809093183
12687843,N,H,20,0,21,1,1,I,S,N,N,1,0,68256.87,03 - UNIVERSITARIO,67,119,1,2453992374
595910,N,H,74,0,119,1,1,A,S,N,N,1,1,221753.64,02 - PARTICULARES,66,161,1,4065851553
199305,N,H,20,0,9,1,1,I,S,N,N,1,0,53800.11,03 - UNIVERSITARIO,5,51,1,435066178
13069033,N,V,53,0,162,1,1,I,S,N,N,1,1,183753.96,02 - PARTICULARES,95,122,1,1845317644
921999,N,V,45,0,166,1,1,A,S,N,N,1,1,341455.05,02 - PARTICULARES,31,196,1,2870019518
5459713,N,V,45,0,125,1,1,A,S,N,N,1,1,125158.62,02 - PARTICULARES,70,50,1,211823978
3648724,N,V,40,0,102,1,1,A,S,N,N,1,1,56142.93,02 - PARTICULARES,8,134,1,810212751
6311161,N,H,20,0,11,1,1,I,S,N,N,1,0,81671.82,03 - UNIVERSITARIO,27,100,1,4073907345
1622049,N,V,20,0,24,1,1,I,S,N,N,1,0,92173.56,03 - UNIVERSITARIO,38,187,1,4290786709
11429483,N,V,68,0,61,1,1,A,S,N,N,1,1,73721.04,02 - PARTICULARES,51,15,1,4068486473
7372492,N,H,77,0,97,1,1,I,S,N,N,1,0,66201.03,02 - PARTICULARES,88,129,1,3285085228
6672142,N,H,20,0,16,1,1,A,S,N,N,1,1,25091.31,03 - UNIVERSITARIO,48,119,1,418742293
9467091,N,H,22,0,28,1,1,I,S,N,N,1,0,75463.5,03 - UNIVERSITARIO,19,86,1,447465419
212147,N,H,29,0,9,1,1,I,S,N,N,1,0,123646.02,03 - UNIVERSITARIO,95,120,1,2505853753
4400456,N,H,22,0,37,1,1,I,S,N,N,1,0,59807.07,03 - UNIVERSITARIO,79,159,1,3630245762
9721233,N,H,29,0,36,1,1,I,S,N,N,1,0,60395.37,02 - PARTICULARES,40,187,1,998018241
1113411,N,V,23,0,46,1,1,I,S,S,N,1,0,83944.5,03 - UNIVERSITARIO,80,199,1,4193655557
10876908,N,H,20,0,8,1,1,A,S,N,N,1,1,88605,03 - UNIVERSITARIO,61,161,1,3033044348
1622896,N,V,21,0,24,1,1,I,S,N,N,1,0,160379.4,03 - UNIVERSITARIO,46,168,1,1107383247
3542246,N,V,48,0,148,1,1,A,S,N,N,1,1,135208.74,02 - PARTICULARES,49,65,0,1331930590
6162241,N,H,26,0,26,1,1,A,S,N,N,1,0,135566.55,03 - UNIVERSITARIO,61,157,1,3980680662
8799844,N,H,37,0,154,1,1,A,S,N,N,1,1,86528.85,02 - PARTICULARES,59,139,1,2182102831
4033557,N,V,66,0,174,1,1,A,S,N,N,1,1,199294.38,01 - TOP,89,15,1,232470284
8567978,N,H,65,0,65,1,1,I,S,N,N,1,0,143760.03,02 - PARTICULARES,17,5,1,3853797829
7008561,N,H,50,0,82,1,1,I,S,N,N,1,0,87655.89,02 - PARTICULARES,30,70,1,1907592887
4378319,N,H,54,0,36,1,1,A,S,N,N,1,1,147516.18,02 - PARTICULARES,43,89,1,3306778904
4911019,N,V,48,0,107,1,1,I,S,N,N,1,0,35817.24,02 - PARTICULARES,25,35,1,3717983013
1141184,N,V,27,0,48,1,1,I,S,N,N,1,0,136916.25,03 - UNIVERSITARIO,49,163,1,1027195902
13054635,N,V,58,0,224,1,1,I,S,N,N,1,0,708570.54,02 - PARTICULARES,36,125,1,1215155376
8815482,N,H,61,0,99,1,1,A,S,N,N,1,0,58446.54,,2,77,1,3346138357
3050556,N,V,37,0,83,1,1,I,S,N,N,1,0,202135.14,02 - PARTICULARES,31,121,1,3684882948
8176647,N,H,22,0,38,1,1,I,S,N,N,1,0,64653.33,03 - UNIVERSITARIO,40,144,1,2467525810
835502,N,V,71,0,184,1,1,I,S,N,N,1,0,152942.4,02 - PARTICULARES,98,52,1,4214247417
9353020,N,V,20,0,16,1,1,I,S,N,N,1,0,56810.22,03 - UNIVERSITARIO,24,103,1,1023490065
10831685,N,H,25,0,56,1,1,I,S,N,N,1,0,85693.14,03 - UNIVERSITARIO,67,88,1,1103902016
11221200,N,H,39,0,158,1,1,I,S,N,N,1,0,55500.75,02 - PARTICULARES,16,186,1,2382704667
3053689,N,H,37,0,76,1,1,A,S,N,N,1,1,125867.67,02 - PARTICULARES,15,113,1,3224972528
5626254,N,V,50,0,32,1,1,A,S,N,N,1,1,72150.21,02 - PARTICULARES,45,190,1,1049257347
2876342,N,H,50,0,156,1,1,A,S,N,N,1,1,325913.64,02 - PARTICULARES,68,40,0,1387339024
8127779,N,H,22,0,42,1,1,I,S,N,N,1,0,93994.11,03 - UNIVERSITARIO,27,20,1,1823361210
13547550,N,H,21,0,32,1,1,I,S,N,N,1,0,89002.8,03 - UNIVERSITARIO,82,65,1,1929265784
8631955,N,V,44,0,140,1,1,A,S,N,N,1,1,202318.38,02 - PARTICULARES,78,47,1,3748763813
8424278,N,H,30,0,38,1,1,I,S,N,N,1,0,234733.95,03 - UNIVERSITARIO,93,104,1,2086624719
10784593,N,H,26,0,53,1,1,I,S,N,N,1,0,82380.12,03 - UNIVERSITARIO,95,48,1,1723428797
8187111,N,H,22,0,41,1,1,I,S,N,N,1,0,69698.04,03 - UNIVERSITARIO,37,55,1,4121506530
4775685,N,H,34,0,126,1,1,I,S,N,N,1,0,91453.77,02 - PARTICULARES,9,27,1,2114691669
4217235,N,V,71,0,165,1,1,I,S,N,N,1,0,89637.45,02 - PARTICULARES,87,117,1,4169060983
11106166,N,V,45,0,155,1,1,I,S,N,N,1,0,59104.41,02 - PARTICULARES,65,103,1,1434024801
2873115,N,H,53,0,158,1,1,I,S,N,N,1,0,136326.45,02 - PARTICULARES,23,150,1,665722569
8988981,N,H,19,1,6,1,1,A,S,N,N,1,1,53527.38,03 - UNIVERSITARIO,82,62,1,4283282139
10329316,N,H,35,0,112,1,1,I,S,N,N,1,0,64023.03,02 - PARTICULARES,50,78,1,2608185503
12523529,N,H,29,0,19,1,1,I,S,N,N,1,0,128350.95,03 - UNIVERSITARIO,58,27,1,3970262119
7610083,N,V,49,0,202,1,1,A,S,N,N,1,1,135535.29,02 - PARTICULARES,51,123,1,3519524811
2133899,N,V,53,0,162,1,1,A,S,N,N,1,1,100190.82,02 - PARTICULARES,43,63,1,63728668
1514323,N,V,42,0,147,1,1,A,S,N,N,1,0,153500.25,02 - PARTICULARES,4,60,1,491710248
13170048,N,V,62,0,174,1,1,I,S,N,N,1,0,89641.47,02 - PARTICULARES,49,63,1,2050343305
10198447,N,H,20,0,8,1,1,I,S,N,N,1,0,41024.22,03 - UNIVERSITARIO,21,184,1,44390340
6202456,N,H,26,0,34,1,1,I,S,N,N,1,0,68318.73,03 - UNIVERSITARIO,20,16,1,1423658950
11260558,N,V,38,0,149,1,1,A,S,N,N,1,1,78003.3,02 - PARTICULARES,7,18,1,2487909690
12256720,N,V,54,0,42,1,1,I,S,N,N,1,1,25244.79,02 - PARTICULARES,75,1,1,2833723768
4334617,N,H,23,0,45,1,1,I,S,N,N,1,0,148723.11,03 - UNIVERSITARIO,96,51,1,2774898700
9797350,N,V,63,0,169,1,1,A,S,N,N,1,1,133515.12,02 - PARTICULARES,35,135,1,2974720393
5929925,N,H,39,0,93,1,1,I,S,S,N,1,0,131271.78,02 - PARTICULARES,97,48,1,2260847756
12577115,N,V,21,0,9,1,1,I,S,N,N,1,0,77128.62,03 - UNIVERSITARIO,100,47,1,976103077
1615441,N,V,37,0,24,1,1,I,S,N,N,1,0,36204.24,02 - PARTICULARES,56,26,1,1606943586
10307224,N,V,53,0,117,1,1,A,S,N,N,1,1,257846.13,01 - TOP,31,152,1,1467913577
2408829,N,H,36,0,60,1,1,A,S,N,N,1,1,37829.85,02 - PARTICULARES,57,189,1,139771661
12418668,N,V,23,0,56,1,1,I,S,S,N,1,0,19783.17,03 - UNIVERSITARIO,100,90,1,2143629787
11776055,N,V,23,0,43,1,1,I,S,N,N,1,0,23245.08,03 - UNIVERSITARIO,84,185,1,1875158475
2564523,N,H,21,0,25,1,1,I,S,N,N,1,0,115294.35,03 - UNIVERSITARIO,60,175,1,3615566362
8905088,N,V,22,1,4,1,1,I,S,N,N,1,0,46089.72,03 - UNIVERSITARIO,94,35,1,2352302437
1913135,N,V,35,0,118,1,1,A,S,N,N,1,1,38073.15,02 - PARTICULARES,26,9,1,3607306340
48340,N,H,63,0,33,1,1,A,S,N,N,1,1,98313.15,02 - PARTICULARES,9,146,1,1261086299
6511132,N,H,23,0,40,1,1,A,S,N,N,1,0,186926.64,03 - UNIVERSITARIO,74,148,1,201561368
6014853,N,H,22,0,12,1,1,I,S,N,N,1,0,64507.71,03 - UNIVERSITARIO,28,72,1,3750028735
2816412,N,V,26,0,22,1,1,I,S,N,N,1,1,219141.96,03 - UNIVERSITARIO,27,62,1,1911668033
12961686,N,V,43,0,193,1,1,I,S,N,N,1,0,156610.47,02 - PARTICULARES,20,187,1,1529202767
3461132,N,H,50,0,167,1,1,A,S,N,N,1,1,59413.59,02 - PARTICULARES,20,146,1,4164401396
9722318,N,H,22,0,37,1,1,I,S,N,N,1,0,111643.83,03 - UNIVERSITARIO,77,69,1,3221701761
7114247,N,V,74,0,120,1,1,I,S,N,N,1,0,92913.12,02 - PARTICULARES,51,191,1,4068450096
6050187,N,H,22,0,38,1,1,I,S,N,N,1,0,254588.58,03 - UNIVERSITARIO,22,179,1,1065195660
4238930,N,V,25,0,33,1,1,A,S,N,N,1,1,108160.44,03 - UNIVERSITARIO,63,69,1,2190408006
6920672,N,H,38,0,221,1,1,A,S,N,N,1,1,106750.92,02 - PARTICULARES,90,108,1,3991097081
3872670,N,V,38,0,117,1,1,I,S,N,N,1,1,104495.82,02 - PARTICULARES,69,12,1,4176930237
9655075,N,H,30,0,140,1,1,A,S,N,N,1,1,310840.41,02 - PARTICULARES,54,90,1,4106539339
7266208,N,V,43,0,134,1,1,I,S,N,N,1,0,149981.55,02 - PARTICULARES,79,63,1,2302160102
13093370,N,H,87,0,131,1,1,I,S,N,N,1,0,28163.13,02 - PARTICULARES,66,187,1,2218298209
5600687,N,H,39,0,108,1,1,I,S,N,N,1,0,129188.07,02 - PARTICULARES,36,110,1,2051113619
4099586,N,V,46,0,200,1,1,I,S,N,N,1,0,705685.8,02 - PARTICULARES,4,53,1,4128954354
11186700,N,V,65,0,211,1,1,A,S,N,N,1,1,354876.21,01 - TOP,40,91,1,2415080135
5595156,N,H,32,0,109,1,1,A,S,N,N,1,1,99880.32,02 - PARTICULARES,86,154,1,537810725
7470306,N,H,46,0,221,1,1,A,S,N,N,1,1,114039.51,01 - TOP,4,127,1,1673783096
3713317,N,V,54,0,132,1,1,I,S,N,N,1,0,54377.79,02 - PARTICULARES,53,191,1,1411597187
5446282,N,V,43,0,168,1,1,A,S,N,N,1,1,93519.27,02 - PARTICULARES,97,197,1,256445241
10729479,N,V,47,0,69,1,1,I,S,N,N,1,0,76378.47,02 - PARTICULARES,44,171,1,2145069288
7730870,N,V,25,0,28,1,1,I,S,S,N,1,0,100227.3,03 - UNIVERSITARIO,49,170,1,648209734
12211280,N,V,57,0,253,1,1,A,S,N,N,1,0,191468.7,02 - PARTICULARES,28,77,1,356186158
5143594,N,H,51,0,15,1,1,I,S,N,N,1,0,207577.8,02 - PARTICULARES,66,77,1,4171448525
5086056,N,V,19,0,10,1,1,I,S,N,N,1,0,75041.85,03 - UNIVERSITARIO,30,101,1,1650468791
8372513,N,H,21,0,15,1,1,I,S,N,N,1,0,89147.43,03 - UNIVERSITARIO,40,77,1,2179415505
2735776,N,V,21,0,10,1,1,A,S,N,N,1,1,58457.19,03 - UNIVERSITARIO,31,71,1,4013959614
